Order ID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
CA-2015-154781,2015-11-21,2015-11-26,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110.0,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1.0,0.0,28.497
CA-2016-147816,2016-09-24,2016-09-26,Second Class,CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,85705.0,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12,2.0,0.2,13.17
CA-2018-105326,2018-08-20,2018-08-27,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92,4.0,0.0,12.4416
CA-2017-133613,2017-06-17,2017-06-22,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708.0,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2.0,0.0,3.7412
CA-2017-133613,2017-06-17,2017-06-22,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708.0,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97,3.0,0.0,153.0819
CA-2017-133613,2017-06-17,2017-06-22,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708.0,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3.0,0.0,2.8536
CA-2016-109113,2016-12-19,2016-12-23,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.488,2.0,0.2,4.779
CA-2016-156153,2016-05-31,2016-06-02,Second Class,CW-11905,Carl Weiss,Home Office,United States,Long Beach,New York,11561.0,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6.0,0.0,0.3024
CA-2016-133242,2016-06-18,2016-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204.0,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3.0,0.0,19.4688
CA-2016-133242,2016-06-18,2016-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04,2.0,0.0,58.5052
CA-2016-133242,2016-06-18,2016-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6,2.0,0.0,16.608
CA-2016-133242,2016-06-18,2016-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,467.97,3.0,0.0,140.391
CA-2016-133242,2016-06-18,2016-06-24,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,33.02,2.0,0.0,15.8496
CA-2016-158323,2016-11-30,2016-12-03,First Class,AB-10600,Ann Blume,Corporate,United States,Jacksonville,North Carolina,28540.0,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2.0,0.2,1.068
CA-2016-161795,2016-12-21,2016-12-23,Second Class,AH-10075,Adam Hart,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008,2.0,0.2,0.3384
CA-2018-100902,2018-11-17,2018-11-21,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,268.24,7.0,0.2,93.884
CA-2018-100902,2018-11-17,2018-11-21,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16,5.0,0.2,107.79
CA-2018-112844,2018-11-13,2018-11-16,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215.0,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4.0,0.0,12.208
CA-2018-112844,2018-11-13,2018-11-16,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215.0,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95,3.0,0.0,30.99
CA-2017-158925,2017-10-24,2017-10-28,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Houston,Texas,77041.0,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3.0,0.2,5.4432
CA-2015-155390,2015-12-06,2015-12-11,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42.208,2.0,0.2,13.7176
CA-2018-123071,2018-12-03,2018-12-06,First Class,CC-12550,Clay Cheatham,Consumer,United States,Plano,Texas,75023.0,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,10.368,2.0,0.2,3.6288
CA-2018-156391,2018-09-26,2018-09-28,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Salem,Oregon,97301.0,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.224,1.0,0.2,0.556
CA-2016-103093,2016-02-03,2016-02-07,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Columbus,Georgia,31907.0,South,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,74.52,9.0,0.0,35.0244
US-2018-118941,2018-08-12,2018-08-12,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,17.52,3.0,0.0,5.256
US-2018-118941,2018-08-12,2018-08-12,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044.0,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,5.0,0.0,373.779
US-2018-118941,2018-08-12,2018-08-12,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9,5.0,0.0,59.373
CA-2016-169299,2016-08-24,2016-08-26,First Class,DO-13435,Denny Ordway,Consumer,United States,Portland,Oregon,97206.0,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3.0,0.2,0.7152
CA-2018-154088,2018-11-12,2018-11-17,Standard Class,LB-16735,Larry Blacks,Consumer,United States,Tallahassee,Florida,32303.0,South,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72,5.0,0.2,9.352
CA-2017-155978,2017-08-01,2017-08-01,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503.0,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1039.728,2.0,0.2,90.9762
CA-2017-155978,2017-08-01,2017-08-01,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503.0,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2.0,0.0,13.788
CA-2017-108196,2017-11-25,2017-12-02,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588,2.0,0.7,-304.392
CA-2017-108196,2017-11-25,2017-12-02,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130.0,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985,5.0,0.7,-6599.978
CA-2017-108196,2017-11-25,2017-12-02,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130.0,East,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976,3.0,0.2,11.9952
CA-2017-152800,2017-04-13,2017-04-15,First Class,SP-20920,Susan Pistek,Consumer,United States,San Francisco,California,94109.0,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3.0,0.0,2.8764
CA-2015-166961,2015-12-27,2015-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553.0,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,10.98,1.0,0.0,2.9646
CA-2015-166961,2015-12-27,2015-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553.0,West,OFF-FA-10003485,Office Supplies,Fasteners,Staples,7.86,3.0,0.0,3.6156
CA-2015-166961,2015-12-27,2015-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553.0,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3.0,0.0,13.8915
CA-2015-166961,2015-12-27,2015-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553.0,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,37.056,3.0,0.2,13.896
CA-2017-139381,2017-04-18,2017-04-22,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,23320.0,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92,4.0,0.0,55.0584
CA-2017-139381,2017-04-18,2017-04-22,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,23320.0,South,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56,4.0,0.0,7.9812
CA-2016-132136,2016-03-08,2016-03-12,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3.0,0.8,-14.5656
CA-2017-162236,2017-11-04,2017-11-06,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,2.0,0.2,3.9592
CA-2017-162236,2017-11-04,2017-11-06,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205.0,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876.3,10.0,0.4,-292.1
CA-2017-162236,2017-11-04,2017-11-06,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205.0,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2.0,0.2,-34.758
US-2015-111353,2015-11-29,2015-12-06,Standard Class,PB-19150,Philip Brown,Consumer,United States,New York City,New York,10009.0,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,25.06,2.0,0.0,11.7782
US-2017-117037,2017-05-17,2017-05-20,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,1.0,0.8,-4.7685
US-2017-117037,2017-05-17,2017-05-20,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896,3.0,0.2,2.4675
US-2017-117037,2017-05-17,2017-05-20,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3.0,0.6,-10.1736
US-2017-117037,2017-05-17,2017-05-20,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,8.0,0.2,9.54
CA-2018-160801,2018-09-19,2018-09-19,Same Day,FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842,3.0,0.7,-3.3894
CA-2017-108364,2017-12-19,2017-12-24,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8,5.0,0.8,-2.88
CA-2018-169362,2018-10-12,2018-10-15,First Class,SP-20860,Sung Pak,Corporate,United States,Dallas,Texas,75217.0,Central,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984,2.0,0.2,-1.4994
CA-2016-127481,2016-12-12,2016-12-15,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,89115.0,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,32.4,5.0,0.0,15.876
CA-2016-127481,2016-12-12,2016-12-15,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,89115.0,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,97.88,2.0,0.0,48.94
CA-2016-112711,2016-07-12,2016-07-18,Standard Class,FM-14380,Fred McMath,Consumer,United States,Amarillo,Texas,79109.0,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719,307.168,4.0,0.2,30.7168
US-2016-145121,2016-10-02,2016-10-06,Standard Class,MP-17965,Michael Paige,Corporate,United States,Middletown,Connecticut,6457.0,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9,5.0,0.0,13.181
CA-2018-166184,2018-03-24,2018-03-27,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035.0,East,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01,3.0,0.0,22.0947
CA-2018-166184,2018-03-24,2018-03-27,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035.0,East,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,469.99,1.0,0.0,136.2971
CA-2018-166184,2018-03-24,2018-03-27,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3.0,0.1,2.3094
CA-2018-157413,2018-06-01,2018-06-06,Standard Class,BW-11065,Barry Weirich,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744,3.0,0.2,-77.1267
CA-2015-143637,2015-03-24,2015-03-29,Second Class,MS-17710,Maurice Satty,Consumer,United States,Fresno,California,93727.0,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2.0,0.0,14.5728
CA-2016-102260,2016-09-22,2016-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-LA-10003714,Office Supplies,Labels,Avery 510,12.0,4.0,0.2,4.2
CA-2016-102260,2016-09-22,2016-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064,4.0,0.2,-63.0056
CA-2016-102260,2016-09-22,2016-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",25.424,1.0,0.2,-4.767
CA-2016-102260,2016-09-22,2016-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,2.816,2.0,0.2,0.3168
CA-2016-102260,2016-09-22,2016-09-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064.0,South,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.204,2.0,0.7,-2.5632
US-2017-137295,2017-01-08,2017-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828,7.0,0.7,-24.6624
US-2017-137295,2017-01-08,2017-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604.0,South,OFF-AR-10001955,Office Supplies,Art,Newell 319,47.616,3.0,0.2,5.952
US-2017-137295,2017-01-08,2017-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604.0,South,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,108.784,2.0,0.2,10.8784
CA-2017-134334,2017-02-14,2017-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,1.0,0.0,2.1465
CA-2017-134334,2017-02-14,2017-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3.0,0.0,2.0748
CA-2017-134334,2017-02-14,2017-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735.0,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,550.431,3.0,0.3,-47.1798
CA-2017-134334,2017-02-14,2017-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735.0,East,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,10.56,6.0,0.0,4.6464
US-2018-109316,2018-06-08,2018-06-10,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049.0,West,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2.0,0.15,140.9568
US-2018-109316,2018-06-08,2018-06-10,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049.0,West,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,17.52,2.0,0.2,-3.504
CA-2017-138478,2017-10-21,2017-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031.0,West,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22,3.0,0.0,29.4372
CA-2017-138478,2017-10-21,2017-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031.0,West,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,35.88,6.0,0.0,17.5812
CA-2017-138478,2017-10-21,2017-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031.0,West,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976,3.0,0.2,1644.2913
CA-2018-150469,2018-01-26,2018-01-30,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,San Francisco,California,94109.0,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,11.84,8.0,0.0,5.6832
CA-2018-152436,2018-12-08,2018-12-10,Second Class,CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,2920.0,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74,6.0,0.0,160.0398
CA-2017-169334,2017-10-21,2017-10-24,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9.0,0.2,6.9795
US-2015-115413,2015-08-26,2015-09-01,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711.0,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,8.64,3.0,0.0,2.5056
US-2015-115413,2015-08-26,2015-09-01,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,19711.0,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3.0,0.0,52.4895
CA-2015-125150,2015-05-16,2015-05-23,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5.0,0.2,17.466
CA-2016-127327,2016-02-03,2016-02-07,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Rome,New York,13440.0,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882,1.0,0.1,15.147
CA-2018-117114,2018-10-31,2018-11-05,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.768,4.0,0.2,38.1576
CA-2018-117114,2018-10-31,2018-11-05,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610.0,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912,3.0,0.2,3.2214
CA-2016-137302,2016-04-26,2016-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936,3.0,0.2,6.3936
CA-2016-137302,2016-04-26,2016-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3.0,0.0,15.4752
CA-2016-137302,2016-04-26,2016-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976,3.0,0.2,38.997
CA-2016-137302,2016-04-26,2016-05-01,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105.0,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3.0,0.2,17.6232
CA-2017-112382,2017-05-09,2017-05-13,Standard Class,MB-18085,Mick Brown,Consumer,United States,Houston,Texas,77036.0,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136,2.0,0.2,1.9136
CA-2016-128958,2016-01-24,2016-01-28,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,West Palm Beach,Florida,33407.0,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,5.0,0.2,2.132
CA-2016-106257,2016-04-13,2016-04-17,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045.0,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568,2.0,0.2,-15.098
CA-2016-106257,2016-04-13,2016-04-17,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92,2.0,0.2,41.993
CA-2016-149083,2016-09-25,2016-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103.0,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,307.136,4.0,0.2,-11.5176
CA-2016-149083,2016-09-25,2016-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103.0,West,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,2.0,0.0,5.796
CA-2016-149083,2016-09-25,2016-09-30,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103.0,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2.0,0.0,57.5928
US-2015-137869,2015-03-28,2015-04-02,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315.0,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3.0,0.0,2.8764
US-2015-137869,2015-03-28,2015-04-02,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315.0,Central,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,4.0,0.0,106.6248
CA-2017-116603,2017-07-17,2017-07-22,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10024.0,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2.0,0.0,13.788
CA-2015-158470,2015-04-19,2015-04-23,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3.0,0.0,26.703
CA-2015-158470,2015-04-19,2015-04-23,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,71.28,11.0,0.0,34.2144
US-2018-123834,2018-07-21,2018-07-25,Standard Class,GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,78577.0,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404,4.0,0.3,-21.3264
CA-2016-125976,2016-09-27,2016-10-02,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,154.9,5.0,0.0,69.705
CA-2016-125976,2016-09-27,2016-10-02,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1871.88,12.0,0.0,561.564
CA-2017-128706,2017-02-27,2017-03-02,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,77070.0,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2.0,0.6,-6.8816
CA-2017-104311,2017-05-02,2017-05-06,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061.0,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,18.936,3.0,0.2,-3.7872
